00000	1.0
00001	0.0
00002	1.0
00003	1.0
00004	0.0
00005	1.0
00006	0.0
00007	1.0
00008	0.0
00009	1.0
00010	0.0
00011	0.0
00012	0.0
00013	1.0
00014	1.0
00015	0.0
00016	0.0
00017	0.0
00018	1.0
00019	1.0
00020	0.0
00021	0.0
00022	0.0
00023	0.0
00024	1.0
00025	1.0
00026	0.0
00027	1.0
00028	0.0
00029	1.0
00030	0.0
00031	0.0
00032	0.0
00033	0.0
00034	0.0
00035	0.0
00036	1.0
00037	1.0
00038	1.0
00039	0.0
00040	0.0
00041	0.0
00042	1.0
00043	1.0
00044	1.0
00045	1.0
00046	1.0
00047	0.0
00048	0.0
00049	0.0
00050	1.0
00051	0.0
00052	0.0
00053	0.0
00054	1.0
00055	1.0
00056	0.0
00057	0.0
00058	0.0
00059	0.0
00060	0.0
00061	0.0
00062	0.0
00063	0.0
00064	0.0
00065	1.0
00066	0.0
00067	1.0
00068	1.0
00069	0.0
00070	1.0
00071	1.0
00072	0.0
00073	1.0
00074	0.0
00075	0.0
00076	1.0
00077	0.0
00078	0.0
00079	0.0
00080	0.0
00081	0.0
00082	0.0
00083	0.0
00084	1.0
00085	1.0
00086	0.0
00087	0.0
00088	1.0
00089	1.0
00090	0.0
00091	1.0
00092	1.0
00093	0.0
00094	1.0
00095	1.0
00096	0.0
00097	1.0
00098	0.0
00099	0.0
00100	0.0
00101	1.0
00102	0.0
00103	0.0
00104	0.0
00105	0.0
00106	0.0
00107	0.0
00108	0.0
00109	1.0
00110	1.0
00111	0.0
00112	1.0
00113	0.0
00114	1.0
00115	0.0
00116	1.0
00117	0.0
00118	0.0
00119	0.0
00120	1.0
00121	0.0
00122	0.0
00123	1.0
00124	1.0
00125	0.0
00126	0.0
00127	1.0
00128	1.0
00129	0.0
00130	1.0
00131	0.0
00132	0.0
00133	1.0
00134	1.0
00135	0.0
00136	1.0
00137	1.0
00138	0.0
00139	0.0
00140	1.0
00141	1.0
00142	0.0
00143	0.0
00144	0.0
00145	0.0
00146	0.0
00147	1.0
00148	1.0
00149	1.0
00150	1.0
00151	1.0
00152	0.0
00153	0.0
00154	1.0
00155	1.0
00156	0.0
00157	0.0
00158	1.0
00159	1.0
00160	1.0
00161	0.0
00162	1.0
00163	1.0
00164	0.0
00165	1.0
00166	1.0
00167	0.0
00168	1.0
00169	1.0
00170	1.0
00171	1.0
00172	1.0
00173	0.0
00174	1.0
00175	1.0
00176	0.0
00177	1.0
00178	1.0
00179	0.0
00180	1.0
00181	1.0
00182	0.0
00183	1.0
00184	1.0
00185	0.0
00186	0.0
00187	1.0
00188	1.0
00189	1.0
00190	1.0
00191	1.0
00192	0.0
00193	1.0
00194	0.0
00195	1.0
00196	0.0
00197	0.0
00198	1.0
00199	0.0
00200	0.0
00201	1.0
00202	0.0
00203	1.0
00204	0.0
00205	0.0
00206	1.0
00207	0.0
00208	1.0
00209	1.0
00210	0.0
00211	0.0
00212	1.0
00213	1.0
00214	0.0
00215	1.0
00216	0.0
00217	0.0
00218	0.0
00219	0.0
00220	0.0
00221	0.0
00222	1.0
00223	0.0
00224	1.0
00225	0.0
00226	0.0
00227	0.0
00228	1.0
00229	1.0
00230	1.0
00231	1.0
00232	0.0
00233	1.0
00234	0.0
00235	0.0
00236	0.0
00237	0.0
00238	0.0
00239	1.0
00240	0.0
00241	0.0
00242	0.0
00243	1.0
00244	0.0
00245	0.0
00246	0.0
00247	1.0
00248	0.0
00249	0.0
00250	0.0
00251	0.0
00252	1.0
00253	0.0
00254	1.0
00255	1.0
00256	1.0
00257	1.0
00258	0.0
00259	1.0
00260	0.0
00261	1.0
00262	0.0
00263	1.0
00264	0.0
00265	1.0
00266	1.0
00267	1.0
00268	0.0
00269	1.0
00270	0.0
00271	1.0
00272	0.0
00273	1.0
00274	1.0
00275	0.0
00276	1.0
00277	1.0
00278	1.0
00279	0.0
00280	1.0
00281	0.0
00282	0.0
00283	1.0
00284	0.0
00285	0.0
00286	1.0
00287	1.0
00288	0.0
00289	1.0
00290	1.0
00291	1.0
00292	0.0
00293	1.0
00294	1.0
00295	1.0
00296	0.0
00297	0.0
00298	0.0
00299	1.0
00300	0.0
00301	0.0
00302	0.0
00303	0.0
00304	1.0
00305	0.0
00306	1.0
00307	0.0
00308	0.0
00309	1.0
00310	1.0
00311	0.0
00312	0.0
00313	1.0
00314	1.0
00315	0.0
00316	1.0
00317	0.0
00318	1.0
00319	1.0
00320	1.0
00321	1.0
00322	0.0
00323	0.0
00324	0.0
00325	0.0
00326	1.0
00327	1.0
00328	0.0
00329	0.0
00330	1.0
00331	1.0
00332	1.0
00333	0.0
00334	1.0
00335	0.0
00336	0.0
00337	0.0
00338	1.0
00339	1.0
00340	0.0
00341	0.0
00342	1.0
00343	0.0
00344	0.0
00345	0.0
00346	1.0
00347	1.0
00348	0.0
00349	0.0
00350	0.0
00351	1.0
00352	1.0
00353	0.0
00354	0.0
00355	0.0
00356	0.0
00357	1.0
00358	1.0
00359	0.0
00360	1.0
00361	1.0
00362	1.0
00363	0.0
00364	0.0
00365	1.0
00366	0.0
00367	1.0
00368	1.0
00369	1.0
00370	1.0
00371	1.0
00372	0.0
00373	1.0
00374	0.0
00375	1.0
00376	0.0
00377	0.0
00378	0.0
00379	0.0
00380	1.0
00381	0.0
00382	0.0
00383	1.0
00384	0.0
00385	0.0
00386	1.0
00387	0.0
00388	1.0
00389	1.0
00390	1.0
00391	0.0
00392	0.0
00393	1.0
00394	0.0
00395	1.0
00396	1.0
00397	0.0
00398	0.0
00399	0.0
00400	1.0
00401	0.0
00402	1.0
00403	0.0
00404	0.0
00405	1.0
00406	1.0
00407	1.0
00408	1.0
00409	1.0
00410	1.0
00411	0.0
00412	0.0
00413	1.0
00414	0.0
00415	1.0
00416	0.0
00417	1.0
00418	1.0
00419	1.0
00420	0.0
00421	0.0
00422	1.0
00423	1.0
00424	1.0
00425	1.0
00426	1.0
00427	0.0
00428	0.0
00429	0.0
00430	1.0
00431	0.0
00432	1.0
00433	1.0
00434	1.0
00435	1.0
00436	0.0
00437	0.0
00438	1.0
00439	0.0
00440	0.0
00441	0.0
00442	0.0
00443	1.0
00444	0.0
00445	0.0
00446	0.0
00447	1.0
00448	1.0
00449	0.0
00450	1.0
00451	0.0
00452	1.0
00453	0.0
00454	0.0
00455	1.0
00456	0.0
00457	0.0
00458	1.0
00459	1.0
00460	1.0
00461	0.0
00462	0.0
00463	1.0
00464	1.0
00465	1.0
00466	0.0
00467	0.0
00468	1.0
00469	1.0
00470	1.0
00471	0.0
00472	0.0
00473	1.0
00474	0.0
00475	0.0
00476	0.0
00477	1.0
00478	0.0
00479	1.0
00480	1.0
00481	1.0
00482	0.0
00483	1.0
00484	0.0
00485	0.0
00486	0.0
00487	1.0
00488	1.0
00489	0.0
00490	1.0
00491	0.0
00492	0.0
00493	1.0
00494	1.0
00495	1.0
00496	1.0
00497	1.0
00498	1.0
00499	1.0
00500	0.0
00501	1.0
00502	1.0
00503	1.0
00504	0.0
00505	1.0
00506	0.0
00507	1.0
00508	0.0
00509	1.0
00510	0.0
00511	1.0
00512	0.0
00513	1.0
00514	0.0
00515	0.0
00516	1.0
00517	0.0
00518	1.0
00519	1.0
00520	0.0
00521	1.0
00522	1.0
00523	1.0
00524	0.0
00525	1.0
00526	0.0
00527	1.0
00528	1.0
00529	1.0
00530	0.0
00531	1.0
00532	1.0
00533	0.0
00534	1.0
00535	1.0
00536	1.0
00537	0.0
00538	0.0
00539	1.0
00540	1.0
00541	1.0
00542	1.0
00543	0.0
00544	0.0
00545	1.0
00546	0.0
00547	0.0
00548	1.0
00549	0.0
00550	1.0
00551	0.0
00552	1.0
00553	0.0
00554	1.0
00555	1.0
00556	1.0
00557	0.0
00558	1.0
00559	1.0
00560	1.0
00561	0.0
00562	1.0
00563	0.0
00564	0.0
00565	1.0
00566	0.0
00567	1.0
00568	1.0
00569	0.0
00570	1.0
00571	1.0
00572	1.0
00573	1.0
00574	0.0
00575	1.0
00576	1.0
00577	1.0
00578	0.0
00579	1.0
00580	0.0
00581	0.0
00582	1.0
00583	0.0
00584	1.0
00585	0.0
00586	0.0
00587	1.0
00588	0.0
00589	1.0
00590	1.0
00591	0.0
00592	1.0
00593	1.0
00594	0.0
00595	1.0
00596	0.0
00597	0.0
00598	0.0
00599	1.0
00600	1.0
00601	0.0
00602	0.0
00603	0.0
00604	1.0
00605	0.0
00606	1.0
00607	1.0
00608	0.0
00609	1.0
00610	1.0
00611	0.0
00612	0.0
00613	1.0
00614	0.0
00615	1.0
00616	0.0
00617	1.0
00618	1.0
00619	0.0
00620	1.0
00621	1.0
00622	0.0
00623	1.0
00624	0.0
00625	0.0
00626	0.0
00627	1.0
00628	0.0
00629	1.0
00630	1.0
00631	0.0
00632	1.0
00633	0.0
00634	0.0
00635	1.0
00636	0.0
00637	0.0
00638	1.0
00639	1.0
00640	1.0
00641	0.0
00642	0.0
00643	0.0
00644	1.0
00645	0.0
00646	0.0
00647	0.0
00648	1.0
00649	1.0
00650	0.0
00651	1.0
00652	0.0
00653	1.0
00654	1.0
00655	1.0
00656	1.0
00657	1.0
00658	1.0
00659	0.0
00660	1.0
00661	1.0
00662	1.0
00663	0.0
00664	1.0
00665	1.0
00666	1.0
00667	1.0
00668	0.0
00669	0.0
00670	1.0
00671	1.0
00672	1.0
00673	0.0
00674	1.0
00675	1.0
00676	1.0
00677	1.0
00678	1.0
00679	0.0
00680	0.0
00681	0.0
00682	1.0
00683	0.0
00684	0.0
00685	1.0
00686	0.0
00687	0.0
00688	1.0
00689	1.0
00690	0.0
00691	0.0
00692	1.0
00693	1.0
00694	0.0
00695	0.0
00696	1.0
00697	0.0
00698	0.0
00699	0.0
00700	0.0
00701	0.0
00702	1.0
00703	1.0
00704	0.0
00705	1.0
00706	0.0
00707	0.0
00708	0.0
00709	1.0
00710	1.0
00711	1.0
00712	1.0
00713	0.0
00714	1.0
00715	0.0
00716	0.0
00717	1.0
00718	1.0
00719	0.0
00720	0.0
00721	1.0
00722	0.0
00723	1.0
00724	0.0
00725	1.0
00726	1.0
00727	0.0
00728	0.0
00729	1.0
00730	1.0
00731	1.0
00732	1.0
00733	0.0
00734	0.0
00735	0.0
00736	0.0
00737	1.0
00738	1.0
00739	0.0
00740	1.0
00741	1.0
00742	1.0
00743	0.0
00744	1.0
00745	0.0
00746	0.0
00747	1.0
00748	0.0
00749	0.0
00750	0.0
00751	0.0
00752	0.0
00753	1.0
00754	0.0
00755	1.0
00756	1.0
00757	1.0
00758	0.0
00759	0.0
00760	0.0
00761	0.0
00762	0.0
00763	0.0
00764	0.0
00765	1.0
00766	1.0
00767	0.0
00768	0.0
00769	1.0
00770	1.0
00771	0.0
00772	0.0
00773	1.0
00774	1.0
00775	1.0
00776	0.0
00777	1.0
00778	1.0
00779	1.0
00780	0.0
00781	0.0
00782	1.0
00783	1.0
00784	0.0
00785	1.0
00786	1.0
00787	1.0
00788	0.0
00789	1.0
00790	1.0
00791	0.0
00792	1.0
00793	0.0
00794	0.0
00795	1.0
00796	0.0
00797	0.0
00798	1.0
00799	0.0
00800	0.0
00801	0.0
00802	0.0
00803	1.0
00804	0.0
00805	0.0
00806	0.0
00807	0.0
00808	0.0
00809	1.0
00810	0.0
00811	0.0
00812	0.0
00813	0.0
00814	0.0
00815	0.0
00816	1.0
00817	0.0
00818	1.0
00819	1.0
00820	1.0
00821	0.0
00822	0.0
00823	0.0
00824	1.0
00825	0.0
00826	1.0
00827	0.0
00828	1.0
00829	1.0
00830	0.0
00831	1.0
00832	0.0
00833	0.0
00834	0.0
00835	0.0
00836	1.0
00837	1.0
00838	0.0
00839	0.0
00840	1.0
00841	1.0
00842	1.0
00843	1.0
00844	1.0
00845	1.0
00846	1.0
00847	0.0
00848	1.0
00849	0.0
00850	1.0
00851	0.0
00852	0.0
00853	1.0
00854	0.0
00855	1.0
00856	0.0
00857	0.0
00858	1.0
00859	0.0
00860	1.0
00861	1.0
00862	1.0
00863	0.0
00864	0.0
00865	1.0
00866	1.0
00867	1.0
00868	1.0
00869	0.0
00870	0.0
00871	1.0
00872	1.0
00873	0.0
00874	0.0
00875	0.0
00876	0.0
00877	0.0
00878	0.0
00879	1.0
00880	0.0
00881	0.0
00882	0.0
00883	1.0
00884	0.0
00885	1.0
00886	0.0
00887	0.0
00888	0.0
00889	0.0
00890	1.0
00891	0.0
00892	1.0
00893	1.0
00894	0.0
00895	1.0
00896	1.0
00897	0.0
00898	0.0
00899	0.0
00900	1.0
00901	1.0
00902	0.0
00903	1.0
00904	0.0
00905	1.0
00906	1.0
00907	1.0
00908	1.0
00909	0.0
00910	1.0
00911	1.0
00912	1.0
00913	0.0
00914	1.0
00915	0.0
00916	1.0
00917	1.0
00918	0.0
00919	0.0
00920	0.0
00921	1.0
00922	1.0
00923	0.0
00924	0.0
00925	1.0
00926	1.0
00927	0.0
00928	1.0
00929	1.0
00930	0.0
00931	1.0
00932	0.0
00933	1.0
00934	0.0
00935	1.0
00936	1.0
00937	1.0
00938	1.0
00939	0.0
00940	1.0
00941	0.0
00942	0.0
00943	0.0
00944	1.0
00945	1.0
00946	1.0
00947	1.0
00948	0.0
00949	1.0
00950	1.0
00951	1.0
00952	0.0
00953	1.0
00954	1.0
00955	0.0
00956	0.0
00957	1.0
00958	0.0
00959	1.0
00960	0.0
00961	0.0
00962	1.0
00963	0.0
00964	0.0
